pasada,pattern_file,fix_type,idx_ini,idx_fin,dz_median_diff_m,max_abs_slope_before
4,4_pattern.gpx,STEP,1244,1249,27.529389455303203,0.41527257218205477
4,4_pattern.gpx,STEP,1251,1255,28.2592637495261,0.37942311836378756
4,4_pattern.gpx,STEP,1257,1264,28.38237537287705,0.3418679379762961
4,4_pattern.gpx,STEP,1300,1304,-3.400000000000091,0.3412351125600571
4,4_pattern.gpx,SPIKE,1306,1307,-0.9336263606423927,0.5653164750993137
4,4_pattern.gpx,SPIKE,1351,1352,13.0,0.27683345606374654
4,4_pattern.gpx,SPIKE,1354,1355,13.0,0.48298240883233995
4,4_pattern.gpx,SPIKE,1361,1362,5.7999999999999545,0.2879311800565432
4,4_pattern.gpx,SPIKE,1368,1369,3.400000000000091,0.28597543845281664
4,4_pattern.gpx,SPIKE,1386,1387,-7.7000000000000455,0.38145333283716376
4,4_pattern.gpx,STEP,1395,1400,-21.399999999999864,0.42093318081445125
4,4_pattern.gpx,SPIKE,1403,1404,-14.93776787731963,0.37707236012295303
4,4_pattern.gpx,SPIKE,1421,1422,-4.099999999999909,0.3690072910404226
4,4_pattern.gpx,STEP,1483,1486,20.90000000000009,0.27970686780493736
4,4_pattern.gpx,STEP,1491,1493,12.00159718899772,0.28709203057498117
4,4_pattern.gpx,SPIKE,1502,1503,8.388949133470987,0.2754413593914586
4,4_pattern.gpx,SPIKE,1513,1514,0.3000000000001819,0.46877565595095205
4,4_pattern.gpx,STEP,1520,1522,4.599999999999909,0.29997525676174924
4,4_pattern.gpx,SPIKE,1548,1549,17.200000000000045,0.2941301557698101
4,4_pattern.gpx,SPIKE,1552,1553,18.0,0.2571586644903318
4,4_pattern.gpx,SPIKE,1609,1610,-3.8999999999998636,0.2147185501553805
4,4_pattern.gpx,SPIKE,1642,1643,0.2999999999999545,0.24805100355660278
4,4_pattern.gpx,SPIKE,1647,1648,-1.900000000000091,0.28700567084097967
4,4_pattern.gpx,SPIKE,1652,1653,-3.5304642699666147,0.24129502332648267
4,4_pattern.gpx,SPIKE,1659,1660,-3.8999999999998636,0.24248596699305983
4,4_pattern.gpx,STEP,1675,1678,7.599999999999909,0.2658241427059222
4,4_pattern.gpx,SPIKE,1688,1689,-12.721590663973302,0.32112290433563584
4,4_pattern.gpx,SPIKE,1707,1708,-20.299999999999955,0.27287401691299074
4,4_pattern.gpx,STEP,1743,1745,-30.200000000000045,0.26554502986375084
4,4_pattern.gpx,STEP,1749,1758,-56.44408580123729,0.6893589952976767
4,4_pattern.gpx,SPIKE,1760,1761,-33.627650660792824,0.390097185755478
4,4_pattern.gpx,STEP,1763,1767,-47.991482550742376,0.371867892749604
4,4_pattern.gpx,STEP,1770,1772,-42.68509020195563,0.49753181593680884
4,4_pattern.gpx,SPIKE,1778,1779,-53.098594467948374,0.6092574403050959
4,4_pattern.gpx,STEP,1782,1790,-73.47976993657028,0.8577209966492199
4,4_pattern.gpx,STEP,1794,1799,-84.38338127066322,0.5460800836214259
4,4_pattern.gpx,STEP,1801,1808,-88.31703525628268,0.5611264823811146
4,4_pattern.gpx,SPIKE,1810,1811,-67.7947735584761,0.5288219687196755
4,4_pattern.gpx,STEP,1815,1817,-69.28974092961676,0.46680069919764827
4,4_pattern.gpx,STEP,1819,1822,-75.1770676979886,0.8026948789147402
4,4_pattern.gpx,STEP,1824,1832,-86.59205669772052,0.4874938891083173
4,4_pattern.gpx,STEP,1834,1844,-103.05657909944341,0.49404627568321385
4,4_pattern.gpx,SPIKE,1846,1847,-93.7693422522301,0.31288219096517
4,4_pattern.gpx,STEP,1852,1854,-98.13243851142875,0.3201552500892293
4,4_pattern.gpx,SPIKE,1857,1858,-97.07321445555124,0.3568190371468831
4,4_pattern.gpx,SPIKE,1863,1864,-94.01440922658355,0.39597583009256526
4,4_pattern.gpx,SPIKE,1870,1871,-77.01637142253492,0.2537640013868777
4,4_pattern.gpx,SPIKE,1880,1881,-15.875692980932513,0.2852662376809749
4,4_pattern.gpx,STEP,1883,1894,-39.31315546271924,0.8555848002841737
4,4_pattern.gpx,STEP,1898,1901,-30.79692509810434,0.24873843432459275
4,4_pattern.gpx,STEP,1906,1909,-27.31435443253497,0.4901558414807089
4,4_pattern.gpx,SPIKE,1911,1912,-28.381361344158336,0.38994806696303586
4,4_pattern.gpx,SPIKE,1919,1920,-26.21638895716501,0.5756729272237981
4,4_pattern.gpx,STEP,1939,1941,-28.899999999999977,0.28490622334522747
4,4_pattern.gpx,SPIKE,1943,1944,-29.351948718836752,0.23526523880056183
4,4_pattern.gpx,STEP,1946,1987,-120.64486240342535,0.5413106508232677
4,4_pattern.gpx,STEP,1989,2007,-101.08592103596243,0.4731829223601542
4,4_pattern.gpx,STEP,2019,2021,-115.88446636979637,0.3752077387587132
4,4_pattern.gpx,STEP,2029,2031,-121.62957730732455,0.2532389788819393
4,4_pattern.gpx,STEP,2033,2035,-121.27574572008314,0.3114144802910945
4,4_pattern.gpx,SPIKE,2055,2056,-17.69999999999999,0.28105706839263284
4a,4a_pattern.gpx,STEP,8,10,15.850000000000023,0.2401793994562653
4a,4a_pattern.gpx,STEP,50,55,39.60000000000002,0.36595214662891257
4a,4a_pattern.gpx,SPIKE,65,66,49.72208539685403,0.2351726231512284
4a,4a_pattern.gpx,SPIKE,80,81,30.0,0.22328241372832075
4a,4a_pattern.gpx,SPIKE,87,88,37.0,0.4224274658976179
4a,4a_pattern.gpx,SPIKE,90,91,37.5,0.29007491788548495
4a,4a_pattern.gpx,SPIKE,94,95,38.0,0.22271569166389182
4a,4a_pattern.gpx,SPIKE,114,115,33.89999999999998,0.27027482205221315
4a,4a_pattern.gpx,SPIKE,134,135,33.299999999999955,0.2637391254867372
4a,4a_pattern.gpx,STEP,150,152,30.199999999999932,0.24010089079820454
4a,4a_pattern.gpx,STEP,157,159,21.885974525048937,0.39937364849873175
4a,4a_pattern.gpx,STEP,170,172,15.064523411699042,0.7443677869124427
4a,4a_pattern.gpx,STEP,204,206,24.600000000000023,0.3754141985223153
4a,4a_pattern.gpx,STEP,210,227,51.38449369155637,0.44419886534747155
4a,4a_pattern.gpx,STEP,235,237,16.984442908224423,0.33465812910683407
4a,4a_pattern.gpx,STEP,242,244,7.500372534156554,0.2481735052572831
4a,4a_pattern.gpx,STEP,280,282,-18.100000000000023,0.26467803433586096
4a,4a_pattern.gpx,SPIKE,293,294,-21.176689469800635,0.29657894804807566
4a,4a_pattern.gpx,SPIKE,301,302,-9.736753851493631,0.2508256445726337
4a,4a_pattern.gpx,STEP,312,315,21.796049951396185,0.2792181645265675
4a,4a_pattern.gpx,STEP,319,323,19.03451155866412,0.6836027977102163
4a,4a_pattern.gpx,SPIKE,329,330,14.531732298897396,0.32111614628080004
4a,4a_pattern.gpx,STEP,342,344,8.0,0.29577471888842155
4a,4a_pattern.gpx,STEP,358,361,10.386949725454087,0.4612031041830115
4a,4a_pattern.gpx,SPIKE,367,368,6.203901801331426,0.4435405358460632
4a,4a_pattern.gpx,SPIKE,370,371,5.0032448361176876,0.2344299651102083
4a,4a_pattern.gpx,STEP,378,383,6.377873777963146,0.475515728967192
4a,4a_pattern.gpx,STEP,385,387,3.697903467361698,0.23808750361511843
4a,4a_pattern.gpx,SPIKE,419,420,6.0,0.26211219164965965
4a,4a_pattern.gpx,STEP,428,430,10.843468429127142,0.6677780101436951
4a,4a_pattern.gpx,STEP,437,439,15.121475878851015,0.28421970612674796
4a,4a_pattern.gpx,SPIKE,485,486,16.600000000000023,0.2615994169982775
4a,4a_pattern.gpx,STEP,527,535,23.5,0.4819164301991034
4a,4a_pattern.gpx,STEP,537,552,33.717961319752476,0.5685883287390883
4a,4a_pattern.gpx,STEP,556,560,30.932103614865355,0.42390025625826927
4a,4a_pattern.gpx,STEP,565,568,32.44339808177472,0.2854524014074486
4a,4a_pattern.gpx,SPIKE,570,571,28.47881934457064,0.2599551916932385
4a,4a_pattern.gpx,SPIKE,573,574,27.144167073857943,0.3500366638921661
4a,4a_pattern.gpx,STEP,582,586,26.858434692305536,0.44133077747532484
4a,4a_pattern.gpx,STEP,594,601,33.576540146183675,0.6591581104890692
4a,4a_pattern.gpx,SPIKE,606,607,33.32762493327766,0.2223610691598431
4a,4a_pattern.gpx,SPIKE,610,611,39.91660932270486,0.33475893613046126
4a,4a_pattern.gpx,STEP,614,617,43.4835618544796,0.43837328343221743
4a,4a_pattern.gpx,STEP,619,621,43.00221531586419,0.34746222061696636
4a,4a_pattern.gpx,SPIKE,624,625,42.529547001845344,0.521818384814804
4a,4a_pattern.gpx,STEP,630,632,46.22924008281552,0.3260261877270773
4a,4a_pattern.gpx,STEP,637,648,60.07717370358216,0.33763803713043916
4a,4a_pattern.gpx,STEP,678,680,-10.599999999999909,0.4411443192426207
4a,4a_pattern.gpx,SPIKE,682,683,-3.2327917884869066,0.2475121269192045
4a,4a_pattern.gpx,SPIKE,701,702,-2.300000000000068,0.5097504493824653
4a,4a_pattern.gpx,SPIKE,704,705,0.0,0.32535747783827657
4a,4a_pattern.gpx,SPIKE,707,708,0.6000000000000227,0.5935425692535086
4a,4a_pattern.gpx,SPIKE,730,731,4.0,0.26686084954851086
4a,4a_pattern.gpx,SPIKE,740,741,-5.7000000000000455,0.5828555199455167
4a,4a_pattern.gpx,SPIKE,743,744,-5.824338551448477,0.37613349887459835
4a,4a_pattern.gpx,SPIKE,755,756,11.700000000000045,0.2513246974731236
4a,4a_pattern.gpx,SPIKE,762,763,16.5,0.2988493008352662
4a,4a_pattern.gpx,SPIKE,768,769,14.100000000000023,0.27839043412028397
4a,4a_pattern.gpx,STEP,778,781,19.700000000000045,0.3491726291966928
4a,4a_pattern.gpx,STEP,789,801,-39.54598043997726,0.6369456399701009
4a,4a_pattern.gpx,SPIKE,815,816,-11.899999999999977,0.4608089416848489
4a,4a_pattern.gpx,SPIKE,822,823,-9.996487706207972,0.32298657215039606
4a,4a_pattern.gpx,SPIKE,826,827,-8.399999999999977,0.4871553720959406
4a,4a_pattern.gpx,SPIKE,829,830,-8.600000000000023,0.38970843797793137
4a,4a_pattern.gpx,SPIKE,840,841,-2.191536639197693,0.24684828552845306
4a,4a_pattern.gpx,STEP,859,867,27.5,0.43893401594148007
4a,4a_pattern.gpx,SPIKE,874,875,0.34470686592192123,0.21216178709633654
4a,4a_pattern.gpx,SPIKE,880,881,-4.899999999999977,0.44085977273918314
4a,4a_pattern.gpx,SPIKE,899,900,10.899999999999977,0.3795759423805624
4a,4a_pattern.gpx,SPIKE,911,912,5.399999999999977,0.2945642843304853
4b,4b_pattern.gpx,STEP,8,10,15.850000000000023,0.2401793994562653
4b,4b_pattern.gpx,STEP,50,55,39.60000000000002,0.36595214662891257
4b,4b_pattern.gpx,SPIKE,65,66,49.72208539685403,0.2351726231512284
4b,4b_pattern.gpx,SPIKE,80,81,30.0,0.22328241372832075
4b,4b_pattern.gpx,SPIKE,87,88,37.0,0.4224274658976179
4b,4b_pattern.gpx,SPIKE,90,91,37.5,0.29007491788548495
4b,4b_pattern.gpx,SPIKE,94,95,38.0,0.22271569166389182
4b,4b_pattern.gpx,SPIKE,114,115,33.89999999999998,0.27027482205221315
4b,4b_pattern.gpx,SPIKE,134,135,33.299999999999955,0.2637391254867372
4b,4b_pattern.gpx,STEP,150,152,30.199999999999932,0.24010089079820454
4b,4b_pattern.gpx,STEP,157,159,21.885974525048937,0.39937364849873175
4b,4b_pattern.gpx,STEP,170,172,15.064523411699042,0.7443677869124427
4b,4b_pattern.gpx,STEP,204,206,24.600000000000023,0.3754141985223153
4b,4b_pattern.gpx,STEP,210,227,51.38449369155637,0.44419886534747155
4b,4b_pattern.gpx,STEP,235,237,16.984442908224423,0.33465812910683407
4b,4b_pattern.gpx,STEP,242,244,7.500372534156554,0.2481735052572831
4b,4b_pattern.gpx,STEP,280,282,-18.100000000000023,0.26467803433586096
4b,4b_pattern.gpx,SPIKE,293,294,-21.176689469800635,0.29657894804807566
4b,4b_pattern.gpx,SPIKE,301,302,-9.736753851493631,0.2508256445726337
4b,4b_pattern.gpx,STEP,312,315,21.796049951396185,0.2792181645265675
4b,4b_pattern.gpx,STEP,319,323,19.03451155866412,0.6836027977102163
4b,4b_pattern.gpx,SPIKE,329,330,14.531732298897396,0.32111614628080004
4b,4b_pattern.gpx,STEP,342,344,8.0,0.29577471888842155
4b,4b_pattern.gpx,STEP,358,361,10.386949725454087,0.4612031041830115
4b,4b_pattern.gpx,SPIKE,367,368,6.203901801331426,0.4435405358460632
4b,4b_pattern.gpx,SPIKE,370,371,5.0032448361176876,0.2344299651102083
4b,4b_pattern.gpx,STEP,378,383,6.377873777963146,0.475515728967192
4b,4b_pattern.gpx,STEP,385,387,3.697903467361698,0.23808750361511843
4b,4b_pattern.gpx,SPIKE,419,420,6.0,0.26211219164965965
4b,4b_pattern.gpx,STEP,428,430,10.843468429127142,0.6677780101436951
4b,4b_pattern.gpx,STEP,437,439,15.121475878851015,0.28421970612674796
4b,4b_pattern.gpx,SPIKE,485,486,16.600000000000023,0.2615994169982775
4b,4b_pattern.gpx,STEP,527,535,23.5,0.4819164301991034
4b,4b_pattern.gpx,STEP,537,552,33.717961319752476,0.5685883287390883
4b,4b_pattern.gpx,STEP,556,560,30.932103614865355,0.42390025625826927
4b,4b_pattern.gpx,STEP,565,568,32.44339808177472,0.2854524014074486
4b,4b_pattern.gpx,SPIKE,570,571,28.47881934457064,0.2599551916932385
4b,4b_pattern.gpx,SPIKE,573,574,27.144167073857943,0.3500366638921661
4b,4b_pattern.gpx,STEP,582,586,26.858434692305536,0.44133077747532484
4b,4b_pattern.gpx,STEP,594,601,33.576540146183675,0.6591581104890692
4b,4b_pattern.gpx,SPIKE,606,607,33.32762493327766,0.2223610691598431
4b,4b_pattern.gpx,SPIKE,610,611,39.91660932270486,0.33475893613046126
4b,4b_pattern.gpx,STEP,614,617,43.4835618544796,0.43837328343221743
4b,4b_pattern.gpx,STEP,619,621,43.00221531586419,0.34746222061696636
4b,4b_pattern.gpx,SPIKE,624,625,42.529547001845344,0.521818384814804
4b,4b_pattern.gpx,STEP,630,632,46.22924008281552,0.3260261877270773
4b,4b_pattern.gpx,STEP,637,648,60.07717370358216,0.33763803713043916
4b,4b_pattern.gpx,STEP,678,680,-10.599999999999909,0.4411443192426207
4b,4b_pattern.gpx,SPIKE,682,683,-3.2327917884869066,0.2475121269192045
4b,4b_pattern.gpx,SPIKE,701,702,-2.300000000000068,0.5097504493824653
4b,4b_pattern.gpx,SPIKE,704,705,0.0,0.32535747783827657
4b,4b_pattern.gpx,SPIKE,707,708,0.6000000000000227,0.5935425692535086
4b,4b_pattern.gpx,SPIKE,730,731,4.0,0.26686084954851086
4b,4b_pattern.gpx,SPIKE,740,741,-5.7000000000000455,0.5828555199455167
4b,4b_pattern.gpx,SPIKE,743,744,-5.824338551448477,0.37613349887459835
4b,4b_pattern.gpx,SPIKE,755,756,11.700000000000045,0.2513246974731236
4b,4b_pattern.gpx,SPIKE,762,763,16.5,0.2988493008352662
4b,4b_pattern.gpx,SPIKE,768,769,14.100000000000023,0.27839043412028397
4b,4b_pattern.gpx,STEP,778,781,19.700000000000045,0.3491726291966928
4b,4b_pattern.gpx,STEP,789,801,-39.54598043997726,0.6369456399701009
4b,4b_pattern.gpx,SPIKE,815,816,-11.899999999999977,0.4608089416848489
4b,4b_pattern.gpx,SPIKE,822,823,-9.996487706207972,0.32298657215039606
4b,4b_pattern.gpx,SPIKE,826,827,-8.399999999999977,0.4871553720959406
4b,4b_pattern.gpx,SPIKE,829,830,-8.600000000000023,0.38970843797793137
4b,4b_pattern.gpx,SPIKE,840,841,-2.191536639197693,0.24684828552845306
4b,4b_pattern.gpx,STEP,859,867,27.5,0.43893401594148007
4b,4b_pattern.gpx,SPIKE,874,875,0.34470686592192123,0.21216178709633654
4b,4b_pattern.gpx,SPIKE,880,881,-4.899999999999977,0.44085977273918314
4b,4b_pattern.gpx,SPIKE,899,900,10.899999999999977,0.3795759423805624
4b,4b_pattern.gpx,SPIKE,911,912,5.399999999999977,0.2945642843304853
4b,4b_pattern.gpx,SPIKE,961,962,-4.2999999999999545,0.4131070026591041
4b,4b_pattern.gpx,SPIKE,980,981,1.3999999999999773,0.2448034586741563
4b,4b_pattern.gpx,STEP,1046,1050,-6.100000000000023,0.38212713099322626
4b,4b_pattern.gpx,SPIKE,1056,1057,-0.177448541373451,0.23378060408599166
4b,4b_pattern.gpx,STEP,1076,1078,17.100000000000023,0.26624134006379785
4b,4b_pattern.gpx,STEP,1085,1089,26.25005797494896,0.3531859747962427
4b,4b_pattern.gpx,STEP,1091,1095,22.49912139890489,0.3318541514721107
4b,4b_pattern.gpx,SPIKE,1097,1098,12.110864964355414,0.39048589448453314
4b,4b_pattern.gpx,STEP,1100,1103,9.659470518270268,0.5298426425016461
4b,4b_pattern.gpx,SPIKE,1113,1114,7.5291325547804036,0.25353489451965855
4b,4b_pattern.gpx,STEP,1126,1130,-16.0,0.41189884668894877
4c,4c_pattern.gpx,STEP,8,10,15.850000000000023,0.2401793994562653
4c,4c_pattern.gpx,STEP,50,55,39.60000000000002,0.36595214662891257
4c,4c_pattern.gpx,SPIKE,65,66,49.72208539685403,0.2351726231512284
4c,4c_pattern.gpx,SPIKE,80,81,30.0,0.22328241372832075
4c,4c_pattern.gpx,SPIKE,87,88,37.0,0.4224274658976179
4c,4c_pattern.gpx,SPIKE,90,91,37.5,0.29007491788548495
4c,4c_pattern.gpx,SPIKE,94,95,38.0,0.22271569166389182
4c,4c_pattern.gpx,SPIKE,114,115,33.89999999999998,0.27027482205221315
4c,4c_pattern.gpx,SPIKE,134,135,33.299999999999955,0.2637391254867372
4c,4c_pattern.gpx,STEP,150,152,30.199999999999932,0.24010089079820454
4c,4c_pattern.gpx,STEP,157,159,21.885974525048937,0.39937364849873175
4c,4c_pattern.gpx,STEP,170,172,15.064523411699042,0.7443677869124427
4c,4c_pattern.gpx,STEP,204,206,24.600000000000023,0.3754141985223153
4c,4c_pattern.gpx,STEP,210,227,51.38449369155637,0.44419886534747155
4c,4c_pattern.gpx,STEP,235,237,16.984442908224423,0.33465812910683407
4c,4c_pattern.gpx,STEP,242,244,7.500372534156554,0.2481735052572831
4c,4c_pattern.gpx,STEP,280,282,-18.100000000000023,0.26467803433586096
4c,4c_pattern.gpx,SPIKE,293,294,-21.176689469800635,0.29657894804807566
4c,4c_pattern.gpx,SPIKE,301,302,-9.736753851493631,0.2508256445726337
4c,4c_pattern.gpx,STEP,312,315,21.796049951396185,0.2792181645265675
4c,4c_pattern.gpx,STEP,319,323,19.03451155866412,0.6836027977102163
4c,4c_pattern.gpx,SPIKE,329,330,14.531732298897396,0.32111614628080004
4c,4c_pattern.gpx,STEP,342,344,8.0,0.29577471888842155
4c,4c_pattern.gpx,STEP,358,361,10.386949725454087,0.4612031041830115
4c,4c_pattern.gpx,SPIKE,367,368,6.203901801331426,0.4435405358460632
4c,4c_pattern.gpx,SPIKE,370,371,5.0032448361176876,0.2344299651102083
4c,4c_pattern.gpx,STEP,378,383,6.377873777963146,0.475515728967192
4c,4c_pattern.gpx,STEP,385,387,3.697903467361698,0.23808750361511843
4c,4c_pattern.gpx,SPIKE,419,420,6.0,0.26211219164965965
4c,4c_pattern.gpx,STEP,428,430,10.843468429127142,0.6677780101436951
4c,4c_pattern.gpx,STEP,437,439,15.121475878851015,0.28421970612674796
4c,4c_pattern.gpx,SPIKE,485,486,16.600000000000023,0.2615994169982775
4c,4c_pattern.gpx,STEP,527,535,23.5,0.4819164301991034
4c,4c_pattern.gpx,STEP,537,552,33.717961319752476,0.5685883287390883
4c,4c_pattern.gpx,STEP,556,560,30.932103614865355,0.42390025625826927
4c,4c_pattern.gpx,STEP,565,568,32.44339808177472,0.2854524014074486
4c,4c_pattern.gpx,SPIKE,570,571,28.47881934457064,0.2599551916932385
4c,4c_pattern.gpx,SPIKE,573,574,27.144167073857943,0.3500366638921661
4c,4c_pattern.gpx,STEP,582,586,26.858434692305536,0.44133077747532484
4c,4c_pattern.gpx,STEP,594,601,33.576540146183675,0.6591581104890692
4c,4c_pattern.gpx,SPIKE,606,607,33.32762493327766,0.2223610691598431
4c,4c_pattern.gpx,SPIKE,610,611,39.91660932270486,0.33475893613046126
4c,4c_pattern.gpx,STEP,614,617,43.4835618544796,0.43837328343221743
4c,4c_pattern.gpx,STEP,619,621,43.00221531586419,0.34746222061696636
4c,4c_pattern.gpx,SPIKE,624,625,42.529547001845344,0.521818384814804
4c,4c_pattern.gpx,STEP,630,632,46.22924008281552,0.3260261877270773
4c,4c_pattern.gpx,STEP,637,648,60.07717370358216,0.33763803713043916
4c,4c_pattern.gpx,STEP,678,680,-10.599999999999909,0.4411443192426207
4c,4c_pattern.gpx,SPIKE,682,683,-3.2327917884869066,0.2475121269192045
4c,4c_pattern.gpx,SPIKE,701,702,-2.300000000000068,0.5097504493824653
4c,4c_pattern.gpx,SPIKE,704,705,0.0,0.32535747783827657
4c,4c_pattern.gpx,SPIKE,707,708,0.6000000000000227,0.5935425692535086
4c,4c_pattern.gpx,SPIKE,730,731,4.0,0.26686084954851086
4c,4c_pattern.gpx,SPIKE,740,741,-5.7000000000000455,0.5828555199455167
4c,4c_pattern.gpx,SPIKE,743,744,-5.824338551448477,0.37613349887459835
4c,4c_pattern.gpx,SPIKE,755,756,11.700000000000045,0.2513246974731236
4c,4c_pattern.gpx,SPIKE,762,763,16.5,0.2988493008352662
4c,4c_pattern.gpx,SPIKE,768,769,14.100000000000023,0.27839043412028397
4c,4c_pattern.gpx,STEP,778,781,19.700000000000045,0.3491726291966928
4c,4c_pattern.gpx,STEP,789,801,-39.54598043997726,0.6369456399701009
4c,4c_pattern.gpx,SPIKE,815,816,-11.899999999999977,0.4608089416848489
4c,4c_pattern.gpx,SPIKE,822,823,-9.996487706207972,0.32298657215039606
4c,4c_pattern.gpx,SPIKE,826,827,-8.399999999999977,0.4871553720959406
4c,4c_pattern.gpx,SPIKE,829,830,-8.600000000000023,0.38970843797793137
4c,4c_pattern.gpx,SPIKE,840,841,-2.191536639197693,0.24684828552845306
4c,4c_pattern.gpx,STEP,859,867,27.5,0.43893401594148007
4c,4c_pattern.gpx,SPIKE,874,875,0.34470686592192123,0.21216178709633654
4c,4c_pattern.gpx,SPIKE,880,881,-4.899999999999977,0.44085977273918314
4c,4c_pattern.gpx,SPIKE,899,900,10.899999999999977,0.3795759423805624
4c,4c_pattern.gpx,SPIKE,911,912,5.399999999999977,0.2945642843304853
4c,4c_pattern.gpx,SPIKE,961,962,-4.2999999999999545,0.4131070026591041
4c,4c_pattern.gpx,SPIKE,980,981,1.3999999999999773,0.2448034586741563
4c,4c_pattern.gpx,STEP,1046,1050,-6.100000000000023,0.38212713099322626
4c,4c_pattern.gpx,SPIKE,1056,1057,-0.177448541373451,0.23378060408599166
4c,4c_pattern.gpx,STEP,1076,1078,17.100000000000023,0.26624134006379785
4c,4c_pattern.gpx,STEP,1085,1089,26.25005797494896,0.3531859747962427
4c,4c_pattern.gpx,STEP,1091,1095,22.49912139890489,0.3318541514721107
4c,4c_pattern.gpx,SPIKE,1097,1098,12.110864964355414,0.39048589448453314
4c,4c_pattern.gpx,STEP,1100,1103,9.659470518270268,0.5298426425016461
4c,4c_pattern.gpx,SPIKE,1113,1114,7.5291325547804036,0.25353489451965855
4c,4c_pattern.gpx,STEP,1126,1130,-16.0,0.41189884668894877
4c,4c_pattern.gpx,STEP,1146,1148,-11.399999999999977,0.38490934114839015
4c,4c_pattern.gpx,STEP,1180,1186,28.0,0.4115166540636317
4c,4c_pattern.gpx,STEP,1188,1206,32.428237710402755,0.489194512469692
4c,4c_pattern.gpx,SPIKE,1212,1213,10.297200224229869,0.44316003608901033
4c,4c_pattern.gpx,STEP,1226,1228,-13.600000000000023,0.8004690879597043
4c,4c_pattern.gpx,STEP,1244,1249,27.529389455303203,0.41527257218205477
4c,4c_pattern.gpx,STEP,1251,1255,28.2592637495261,0.37942311836378756
4c,4c_pattern.gpx,STEP,1257,1264,28.38237537287705,0.3418679379762961
4c,4c_pattern.gpx,STEP,1300,1304,-3.400000000000091,0.3412351125600571
4c,4c_pattern.gpx,SPIKE,1306,1307,-0.9336263606423927,0.5653164750993137
4c,4c_pattern.gpx,SPIKE,1351,1352,13.0,0.27683345606374654
4c,4c_pattern.gpx,SPIKE,1354,1355,13.0,0.48298240883233995
4c,4c_pattern.gpx,SPIKE,1361,1362,5.7999999999999545,0.2879311800565432
4c,4c_pattern.gpx,SPIKE,1368,1369,3.400000000000091,0.28597543845281664
4c,4c_pattern.gpx,SPIKE,1386,1387,-7.7000000000000455,0.38145333283716376
4c,4c_pattern.gpx,STEP,1395,1400,-21.399999999999864,0.42093318081445125
4c,4c_pattern.gpx,SPIKE,1403,1404,-14.93776787731963,0.37707236012295303
4c,4c_pattern.gpx,SPIKE,1421,1422,-4.099999999999909,0.3690072910404226
4d,4d_pattern.gpx,STEP,8,10,15.850000000000023,0.2401793994562653
4d,4d_pattern.gpx,STEP,50,55,39.60000000000002,0.36595214662891257
4d,4d_pattern.gpx,SPIKE,65,66,49.72208539685403,0.2351726231512284
4d,4d_pattern.gpx,SPIKE,80,81,30.0,0.22328241372832075
4d,4d_pattern.gpx,SPIKE,87,88,37.0,0.4224274658976179
4d,4d_pattern.gpx,SPIKE,90,91,37.5,0.29007491788548495
4d,4d_pattern.gpx,SPIKE,94,95,38.0,0.22271569166389182
4d,4d_pattern.gpx,SPIKE,114,115,33.89999999999998,0.27027482205221315
4d,4d_pattern.gpx,SPIKE,134,135,33.299999999999955,0.2637391254867372
4d,4d_pattern.gpx,STEP,150,152,30.199999999999932,0.24010089079820454
4d,4d_pattern.gpx,STEP,157,159,21.885974525048937,0.39937364849873175
4d,4d_pattern.gpx,STEP,170,172,15.064523411699042,0.7443677869124427
4d,4d_pattern.gpx,STEP,204,206,24.600000000000023,0.3754141985223153
4d,4d_pattern.gpx,STEP,210,227,51.38449369155637,0.44419886534747155
4d,4d_pattern.gpx,STEP,235,237,16.984442908224423,0.33465812910683407
4d,4d_pattern.gpx,STEP,242,244,7.500372534156554,0.2481735052572831
4d,4d_pattern.gpx,STEP,280,282,-18.100000000000023,0.26467803433586096
4d,4d_pattern.gpx,SPIKE,293,294,-21.176689469800635,0.29657894804807566
4d,4d_pattern.gpx,SPIKE,301,302,-9.736753851493631,0.2508256445726337
4d,4d_pattern.gpx,STEP,312,315,21.796049951396185,0.2792181645265675
4d,4d_pattern.gpx,STEP,319,323,19.03451155866412,0.6836027977102163
4d,4d_pattern.gpx,SPIKE,329,330,14.531732298897396,0.32111614628080004
4d,4d_pattern.gpx,STEP,342,344,8.0,0.29577471888842155
4d,4d_pattern.gpx,STEP,358,361,10.386949725454087,0.4612031041830115
4d,4d_pattern.gpx,SPIKE,367,368,6.203901801331426,0.4435405358460632
4d,4d_pattern.gpx,SPIKE,370,371,5.0032448361176876,0.2344299651102083
4d,4d_pattern.gpx,STEP,378,383,6.377873777963146,0.475515728967192
4d,4d_pattern.gpx,STEP,385,387,3.697903467361698,0.23808750361511843
4d,4d_pattern.gpx,SPIKE,419,420,6.0,0.26211219164965965
4d,4d_pattern.gpx,STEP,428,430,10.843468429127142,0.6677780101436951
4d,4d_pattern.gpx,STEP,437,439,15.121475878851015,0.28421970612674796
4d,4d_pattern.gpx,SPIKE,485,486,16.600000000000023,0.2615994169982775
4d,4d_pattern.gpx,STEP,527,535,23.5,0.4819164301991034
4d,4d_pattern.gpx,STEP,537,552,33.717961319752476,0.5685883287390883
4d,4d_pattern.gpx,STEP,556,560,30.932103614865355,0.42390025625826927
4d,4d_pattern.gpx,STEP,565,568,32.44339808177472,0.2854524014074486
4d,4d_pattern.gpx,SPIKE,570,571,28.47881934457064,0.2599551916932385
